"","Date","Open","High","Low","Close","Volume","Cryptocurrency"
"7215",2020-09-17,0.0027864,0.0028278,0.0027839,0.0027865,58120,"Doge"
"7315",2020-09-18,0.0027865,0.0027973,0.00277,0.0027702,304700,"Doge"
"7415",2020-09-19,0.0027702,0.0027973,0.00277,0.00277,302934,"Doge"
"7515",2020-09-20,0.00277,0.0028073,0.00275,0.00275,315640,"Doge"
"7615",2020-09-21,0.00275,0.002776,0.0025955,0.0026183,1382128,"Doge"
"7715",2020-09-22,0.0026183,0.0026578,0.0025811,0.0026578,305526,"Doge"
"7814",2020-09-23,0.0026578,0.0026578,0.0025569,0.0025684,183578,"Doge"
"7914",2020-09-24,0.0025684,0.0026327,0.0025684,0.0026197,877954,"Doge"
"8014",2020-09-25,0.0026197,0.0027253,0.0026197,0.00269,213066,"Doge"
"8114",2020-09-26,0.00269,0.0027502,0.0026891,0.0027316,177851,"Doge"
"8214",2020-09-27,0.0027316,0.0027316,0.0026567,0.0027172,20431,"Doge"
"8314",2020-09-28,0.0027172,0.0027236,0.00266,0.0026617,243107,"Doge"
"8414",2020-09-29,0.0026617,0.0027142,0.0026323,0.0026655,36169,"Doge"
"8514",2020-09-30,0.0026655,0.0026786,0.0026201,0.0026201,230697,"Doge"
"8614",2020-10-01,0.0026201,0.0026757,0.002579,0.0026365,176376,"Doge"
"8714",2020-10-02,0.0026365,0.0026365,0.002529,0.002599,306707,"Doge"
"8814",2020-10-03,0.002599,0.0026198,0.00259,0.0026081,162016,"Doge"
"8914",2020-10-04,0.0026081,0.002657,0.00259,0.0026538,288384,"Doge"
"9014",2020-10-05,0.0026538,0.0026538,0.0026136,0.0026449,74053,"Doge"
"9114",2020-10-06,0.0026449,0.0026449,0.0025772,0.0025797,296161,"Doge"
"9214",2020-10-07,0.0025797,0.0026134,0.0025738,0.0026045,24281,"Doge"
"9314",2020-10-08,0.0026045,0.0026336,0.0025708,0.0025972,263022,"Doge"
"9414",2020-10-09,0.0025972,0.0026542,0.0025972,0.0026542,325871,"Doge"
"9514",2020-10-10,0.0026542,0.0027109,0.0026542,0.0026596,162432,"Doge"
"9614",2020-10-11,0.0026596,0.0027019,0.0026556,0.0026924,128078,"Doge"
"9714",2020-10-12,0.0026924,0.002695,0.0026598,0.0026905,310735,"Doge"
"9814",2020-10-13,0.0026905,0.003,0.00264,0.00264,200828,"Doge"
"9914",2020-10-14,0.00264,0.0026616,0.00264,0.0026403,580204,"Doge"
"10014",2020-10-15,0.0026403,0.002643,0.002567,0.0026203,73640,"Doge"
"10114",2020-10-16,0.0026203,0.0026203,0.0025601,0.0025633,166134,"Doge"
"10214",2020-10-17,0.0025633,0.0026037,0.0025633,0.0025684,274664,"Doge"
"10314",2020-10-18,0.0025684,0.0026003,0.0025684,0.0025734,212357,"Doge"
"10414",2020-10-19,0.0025734,0.0026109,0.0025734,0.0026109,52098,"Doge"
"10514",2020-10-20,0.0026109,0.0026109,0.0025713,0.0026064,416742,"Doge"
"10614",2020-10-21,0.0026064,0.0026376,0.0025887,0.0026376,129102,"Doge"
"10714",2020-10-22,0.0026376,0.0026877,0.0026372,0.0026807,136445,"Doge"
"10814",2020-10-23,0.0026807,0.0026807,0.002624,0.0026393,466700,"Doge"
"10914",2020-10-24,0.0026393,0.0026587,0.0026081,0.0026215,72344,"Doge"
"11014",2020-10-25,0.0026215,0.0026525,0.0026079,0.0026392,517438,"Doge"
"11111",2020-10-26,0.0026392,0.0028694,0.002638,0.0026622,765878,"Doge"
"1125",2020-10-27,0.0026622,0.002697,0.0026194,0.0026693,98246,"Doge"
"1134",2020-10-28,0.0026693,0.0026698,0.0025752,0.0025752,51436,"Doge"
"1144",2020-10-29,0.0025752,0.002615,0.0025407,0.0025877,11384,"Doge"
"1154",2020-10-30,0.0025877,0.00259,0.0025254,0.0025593,58933,"Doge"
"1164",2020-10-31,0.0025593,0.00259,0.0025478,0.0025837,103179,"Doge"
"1174",2020-11-01,0.0025837,0.0025897,0.0025478,0.0025897,60785,"Doge"
"1184",2020-11-02,0.0025897,0.00259,0.0025002,0.0025005,105346,"Doge"
"1194",2020-11-03,0.0025005,0.0025005,0.0024728,0.0024915,347247,"Doge"
"1204",2020-11-04,0.0024915,0.0025708,0.0024915,0.0025529,180873,"Doge"
"1217",2020-11-05,0.0025529,0.0026679,0.0025529,0.0026679,247017,"Doge"
"1224",2020-11-06,0.0026679,0.002807,0.0026657,0.002807,96938,"Doge"
"1234",2020-11-07,0.002807,0.0028374,0.0026223,0.0026499,251922,"Doge"
"1244",2020-11-08,0.0026499,0.002733,0.0026499,0.002733,88116,"Doge"
"1254",2020-11-09,0.002733,0.002733,0.00266,0.00266,39985,"Doge"
"1264",2020-11-10,0.00266,0.00285,0.0026462,0.0028382,1568287,"Doge"
"1274",2020-11-11,0.0028382,0.0028382,0.0027875,0.0027875,244670,"Doge"
"1284",2020-11-12,0.0027875,0.0027875,0.0027417,0.002775,95573,"Doge"
"1294",2020-11-13,0.002775,0.0028455,0.002775,0.0028321,133754,"Doge"
"1304",2020-11-14,0.0028321,0.0028321,0.0027103,0.0027546,446032,"Doge"
"1317",2020-11-15,0.0027546,0.0028092,0.0027546,0.0027775,61416,"Doge"
"1324",2020-11-16,0.0027775,0.0030149,0.0027693,0.0028546,1910865,"Doge"
"1334",2020-11-17,0.0028546,0.00296,0.0028546,0.0029512,199131,"Doge"
"1344",2020-11-18,0.0029512,0.0030149,0.0028883,0.0029245,199788,"Doge"
"1354",2020-11-19,0.0029245,0.0029483,0.002875,0.0029325,168802,"Doge"
"1364",2020-11-20,0.0029325,0.003,0.0028503,0.003,194464,"Doge"
"1374",2020-11-21,0.003,0.0035226,0.003,0.0034804,1614263,"Doge"
"1384",2020-11-22,0.0034804,0.00365,0.0031983,0.0034713,288439,"Doge"
"1394",2020-11-23,0.0034713,0.00365,0.0032947,0.00365,1753151,"Doge"
"1404",2020-11-24,0.00365,0.0042157,0.0036,0.0042,3363035,"Doge"
"1417",2020-11-25,0.0042753,0.0042753,0.00365,0.00365,1852946,"Doge"
"1424",2020-11-26,0.00365,0.003766,0.0029846,0.0032,543824,"Doge"
"1434",2020-11-27,0.0032339,0.0033258,0.0031277,0.00325,295809,"Doge"
"1444",2020-11-28,0.00325,0.0034641,0.0032302,0.0034092,280090,"Doge"
"1454",2020-11-29,0.0034092,0.0035,0.0033759,0.0034022,547400,"Doge"
"1464",2020-11-30,0.0034022,0.0035994,0.0034022,0.0035164,488042,"Doge"
"1474",2020-12-01,0.0035164,0.0035841,0.0033444,0.00339,364851,"Doge"
"1484",2020-12-02,0.00339,0.0034073,0.0032998,0.0033366,272821,"Doge"
"1494",2020-12-03,0.0033366,0.0034899,0.0033366,0.0034544,265667,"Doge"
"1504",2020-12-04,0.0034544,0.0034569,0.0033,0.0033218,1982173,"Doge"
"1517",2020-12-05,0.0033218,0.0034,0.0033,0.0034,53236,"Doge"
"1524",2020-12-06,0.0034,0.0034455,0.0033568,0.0033797,119031,"Doge"
"1534",2020-12-07,0.0033797,0.0034045,0.0033447,0.0033447,63486,"Doge"
"1544",2020-12-08,0.0033447,0.0033447,0.0032,0.0032,50912,"Doge"
"1554",2020-12-09,0.0032,0.0032,0.0030279,0.0031549,119657,"Doge"
"1564",2020-12-10,0.0031549,0.0031553,0.0030818,0.0030818,113699,"Doge"
"1574",2020-12-11,0.0030818,0.0030929,0.0030005,0.003043,31546,"Doge"
"1584",2020-12-12,0.003043,0.0031879,0.003043,0.0031605,526400,"Doge"
"1594",2020-12-13,0.0031605,0.0032777,0.0031605,0.003263,427221,"Doge"
"1604",2020-12-14,0.003263,0.003291,0.0032121,0.00324,346047,"Doge"
"1617",2020-12-15,0.00324,0.00326,0.0031799,0.0032361,389503,"Doge"
"1624",2020-12-16,0.0032361,0.0034,0.0031771,0.0034,258496,"Doge"
"1634",2020-12-17,0.0034,0.0041,0.0034,0.003752,3261607,"Doge"
"1644",2020-12-18,0.003752,0.00394,0.0036902,0.0037529,684052,"Doge"
"1654",2020-12-19,0.0037529,0.0040088,0.0037529,0.0039845,851593,"Doge"
"1664",2020-12-20,0.0039845,0.0047521,0.0038497,0.0045793,8340548,"Doge"
"1674",2020-12-21,0.0045793,0.00542,0.0043408,0.0049314,11492993,"Doge"
"1684",2020-12-22,0.0049314,0.0049314,0.0044,0.0046507,754624,"Doge"
"1694",2020-12-23,0.0046507,0.004713,0.0036766,0.0037064,1650922,"Doge"
"1704",2020-12-24,0.0037064,0.0045366,0.0036848,0.0045366,1090182,"Doge"
"1717",2020-12-25,0.0045366,0.0046122,0.0044349,0.0045593,797118,"Doge"
"1724",2020-12-26,0.0045593,0.0046299,0.0044076,0.0044884,736553,"Doge"
"1734",2020-12-27,0.0044884,0.0048191,0.0044884,0.0045583,1550810,"Doge"
"1744",2020-12-28,0.0045583,0.0047366,0.0045548,0.0046184,632197,"Doge"
"1754",2020-12-29,0.0046184,0.0046188,0.0042635,0.0044893,848425,"Doge"
"1764",2020-12-30,0.0044893,0.0047113,0.0044838,0.0046829,297253,"Doge"
"1774",2020-12-31,0.0046829,0.0047448,0.0045473,0.0046767,647607,"Doge"
"1784",2021-01-01,0.0046767,0.0054496,0.0046767,0.0054357,781278,"Doge"
"1794",2021-01-02,0.0054357,0.014,0.0054357,0.010632,81684040,"Doge"
"1804",2021-01-03,0.010632,0.0138989,0.0093929,0.0098069,49391151,"Doge"
"1817",2021-01-04,0.0098069,0.0115235,0.0073176,0.0098063,15175960,"Doge"
"1824",2021-01-05,0.0098063,0.0102802,0.0088996,0.0097976,10273025,"Doge"
"1834",2021-01-06,0.0097976,0.0110414,0.0096,0.0104252,10749769,"Doge"
"1844",2021-01-07,0.0104252,0.0104972,0.0090218,0.0098818,3978688,"Doge"
"1854",2021-01-08,0.0098818,0.01005,0.0091748,0.0099982,4180709,"Doge"
"1864",2021-01-09,0.0099982,0.0107678,0.0096689,0.0100934,4664384,"Doge"
"1874",2021-01-10,0.0100934,0.01085,0.00935,0.0100368,2681110,"Doge"
"1884",2021-01-11,0.0100368,0.0100368,0.0065021,0.0084803,3444229,"Doge"
"1894",2021-01-12,0.0084803,0.0092006,0.0078654,0.0081225,5258789,"Doge"
"1904",2021-01-13,0.0081225,0.0094298,0.0078306,0.0085607,21386495,"Doge"
"1917",2021-01-14,0.0086239,0.0100989,0.008377,0.0094549,21297659,"Doge"
"1924",2021-01-15,0.0094549,0.0098105,0.008375,0.0093141,8884134,"Doge"
"1934",2021-01-16,0.009354,0.0095169,0.0091805,0.0092396,6213074,"Doge"
"1944",2021-01-17,0.0092396,0.009378,0.0087865,0.0091238,5322834,"Doge"
"1954",2021-01-18,0.0091238,0.0092678,0.009,0.0091647,3608247,"Doge"
"1964",2021-01-19,0.0091647,0.0096045,0.009039,0.009039,10321291,"Doge"
"1974",2021-01-20,0.009039,0.0091301,0.008512,0.0090257,3407247,"Doge"
"1984",2021-01-21,0.0090062,0.0090062,0.0081265,0.0081265,4358431,"Doge"
"1994",2021-01-22,0.0081265,0.0087164,0.0076269,0.0085465,5037209,"Doge"
"2004",2021-01-23,0.0085465,0.0087702,0.0084056,0.0086106,2052669,"Doge"
"2017",2021-01-24,0.0086106,0.008917,0.0084991,0.0087607,1881027,"Doge"
"2024",2021-01-25,0.0087607,0.0089,0.00825,0.0083766,3621850,"Doge"
"2034",2021-01-26,0.0083766,0.0084652,0.0080102,0.0082946,3596564,"Doge"
"2044",2021-01-27,0.0082946,0.0082946,0.007,0.007464,6300710,"Doge"
"2054",2021-01-28,0.007464,0.034,0.0073417,0.0329402,211800665,"Doge"
"2064",2021-01-29,0.033,0.0990157,0.03,0.0475954,126228490,"Doge"
"2074",2021-01-30,0.0474012,0.0497713,0.022133,0.0285227,54805876,"Doge"
"2084",2021-01-31,0.0281474,0.046439,0.027,0.0376758,49396341,"Doge"
"2094",2021-02-01,0.0377063,0.0440061,0.0331532,0.0354404,26064089,"Doge"
"2107",2021-02-02,0.0353947,0.0362,0.0296,0.0319299,22467328,"Doge"
"2117",2021-02-03,0.0312439,0.0393873,0.0312,0.0365359,12192878,"Doge"
"2124",2021-02-04,0.0365668,0.058,0.0353983,0.0526856,72670249,"Doge"
"2134",2021-02-05,0.0526856,0.0535,0.0428888,0.0462281,34230614,"Doge"
"2144",2021-02-06,0.0462281,0.058302,0.0451351,0.0568175,24737482,"Doge"
"2154",2021-02-07,0.05681,0.0852488,0.0538834,0.080229,44753624,"Doge"
"2164",2021-02-08,0.0799702,0.0851574,0.065,0.0799548,35294096,"Doge"
"2174",2021-02-09,0.0789102,0.0838682,0.064,0.0694815,16310604,"Doge"
"2184",2021-02-10,0.0694815,0.0808955,0.0687491,0.073423,17528997,"Doge"
"2194",2021-02-11,0.0729066,0.076,0.06835,0.0706757,12601696,"Doge"
"2204",2021-02-12,0.070675,0.0727895,0.062,0.0694198,18232103,"Doge"
"2217",2021-02-13,0.0697156,0.0721338,0.066445,0.0671151,4898606,"Doge"
"2224",2021-02-14,0.0671151,0.0671906,0.0566362,0.0620571,11301749,"Doge"
"2234",2021-02-15,0.0620571,0.0647948,0.04901,0.0573599,22592299,"Doge"
"2244",2021-02-16,0.0573596,0.060219,0.0511151,0.0536,8106631,"Doge"
"2254",2021-02-17,0.0536,0.05585,0.0481077,0.0500322,9970312,"Doge"
"2264",2021-02-18,0.0501664,0.0612231,0.049,0.0594954,17387412,"Doge"
"2274",2021-02-19,0.0594894,0.0594894,0.054,0.05547,6647669,"Doge"
"2284",2021-02-20,0.0546341,0.0607564,0.052,0.0528,10541663,"Doge"
"2294",2021-02-21,0.0528,0.0589999,0.0528,0.0553098,4594219,"Doge"
"2304",2021-02-22,0.0554003,0.06075,0.051,0.0540316,7851096,"Doge"
"2317",2021-02-23,0.0540316,0.0540316,0.042,0.0477385,4999187,"Doge"
"2324",2021-02-24,0.0477385,0.0595335,0.0455577,0.0560143,10836012,"Doge"
"2334",2021-02-25,0.0560143,0.0582,0.0504,0.0507898,6715757,"Doge"
"2344",2021-02-26,0.0507898,0.053,0.0480183,0.0497536,2814225,"Doge"
"2354",2021-02-27,0.0497536,0.0519785,0.0494095,0.0501357,1004821,"Doge"
"2364",2021-02-28,0.0501357,0.05047,0.0445,0.0483349,1578710,"Doge"
"2374",2021-03-01,0.0487448,0.05214,0.0480213,0.0512418,2394240,"Doge"
"2384",2021-03-02,0.0512418,0.0522101,0.049,0.050589,1836372,"Doge"
"2394",2021-03-03,0.050589,0.0521106,0.04934,0.0513988,1531094,"Doge"
"2404",2021-03-04,0.0513988,0.0513988,0.0483222,0.0500848,1553856,"Doge"
"2417",2021-03-05,0.0500848,0.0509992,0.0480868,0.0497027,1336991,"Doge"
"2424",2021-03-06,0.0497027,0.0524541,0.04915,0.0515278,2007646,"Doge"
"2434",2021-03-07,0.0515278,0.0519767,0.0505024,0.0519767,730535,"Doge"
"2444",2021-03-08,0.0519767,0.0625,0.0513822,0.0625,8650593,"Doge"
"2454",2021-03-09,0.0625003,0.0626096,0.0558091,0.05811,3885199,"Doge"
"2464",2021-03-10,0.05811,0.0582997,0.054,0.0566,1516792,"Doge"
"2474",2021-03-11,0.0566,0.0566784,0.054,0.0555688,1267691,"Doge"
"2484",2021-03-12,0.0555688,0.057756,0.0538942,0.055499,3771215,"Doge"
"2494",2021-03-13,0.055499,0.0625,0.0541555,0.0623136,2438129,"Doge"
"2504",2021-03-14,0.0626298,0.063,0.0581,0.0585,4549075,"Doge"
"2517",2021-03-15,0.0585,0.0598475,0.0546,0.058,1642083,"Doge"
"2524",2021-03-16,0.058,0.0593882,0.055,0.0589994,1523647,"Doge"
"2534",2021-03-17,0.0589994,0.0589994,0.0561566,0.0584945,1090490,"Doge"
"2544",2021-03-18,0.0584945,0.0588,0.0573085,0.0578979,1066487,"Doge"
"2554",2021-03-19,0.0578979,0.0601734,0.0566594,0.0581317,2162765,"Doge"
"2564",2021-03-20,0.0581317,0.0612191,0.0580005,0.0599009,2390717,"Doge"
"2574",2021-03-21,0.0599009,0.0599009,0.0566,0.0582975,915828,"Doge"
"2584",2021-03-22,0.0582975,0.0584717,0.055034,0.0557946,977956,"Doge"
"2594",2021-03-23,0.0550395,0.0566496,0.0530002,0.0534629,1086102,"Doge"
"2604",2021-03-24,0.0534629,0.0569598,0.0512,0.0521977,907954,"Doge"
"2617",2021-03-25,0.0521977,0.0530174,0.0495,0.0522523,1625619,"Doge"
"2624",2021-03-26,0.0522523,0.054471,0.0511002,0.0531,616015,"Doge"
"2634",2021-03-27,0.0531,0.0556993,0.0531,0.05523,930590,"Doge"
"2644",2021-03-28,0.05523,0.05523,0.0531586,0.0537,807149,"Doge"
"2654",2021-03-29,0.0537,0.0549639,0.0532335,0.0545395,1013248,"Doge"
"2664",2021-03-30,0.054,0.05542,0.0538,0.05465,2267705,"Doge"
"2674",2021-03-31,0.05465,0.054726,0.0525379,0.05404,2354469,"Doge"
"2684",2021-04-01,0.05404,0.072637,0.0534487,0.0617029,30782161,"Doge"
"2694",2021-04-02,0.061793,0.0621097,0.0571002,0.0575,8385634,"Doge"
"2704",2021-04-03,0.0575,0.0594551,0.0558409,0.0560329,4592568,"Doge"
"2717",2021-04-04,0.0560329,0.0574994,0.0543132,0.056447,2759546,"Doge"
"2724",2021-04-05,0.0563372,0.06081,0.0542677,0.0591443,3287559,"Doge"
"2734",2021-04-06,0.0591443,0.0658617,0.057415,0.0638115,7170534,"Doge"
"2744",2021-04-07,0.0638115,0.06757,0.0568346,0.0596633,7363086,"Doge"
"2754",2021-04-08,0.0596633,0.0625,0.0592063,0.0615486,1532553,"Doge"
"2764",2021-04-09,0.0612,0.065,0.0602045,0.0616,2073680,"Doge"
"2774",2021-04-10,0.0612466,0.0666,0.0605788,0.0640166,3644201,"Doge"
"2784",2021-04-11,0.0640166,0.0816885,0.0638019,0.0752587,21997148,"Doge"
"2794",2021-04-12,0.0753562,0.0760998,0.0685,0.0714993,4050202,"Doge"
"2804",2021-04-13,0.0714993,0.0960868,0.0712133,0.094,13664318,"Doge"
"2817",2021-04-14,0.094,0.1448,0.0927,0.122,46313375,"Doge"
"2824",2021-04-15,0.11999,0.1908465,0.11999,0.183,27359727,"Doge"
"2834",2021-04-16,0.1831133,0.4530628,0.18,0.3681092,62704450,"Doge"
"2844",2021-04-17,0.3681092,0.3764417,0.2361128,0.2841031,24706029,"Doge"
"2854",2021-04-18,0.2841031,0.3499999,0.24,0.3224521,16443098,"Doge"
"2864",2021-04-19,0.3229674,0.4321,0.31,0.41,17025870,"Doge"
"2874",2021-04-20,0.41,0.418,0.2710275,0.32,14662769,"Doge"
"2884",2021-04-21,0.32,0.3482559,0.2951533,0.3099987,7698139,"Doge"
"2894",2021-04-22,0.3099987,0.3100741,0.255393,0.2641992,7811521,"Doge"
"2904",2021-04-23,0.2641992,0.2677909,0.1615422,0.248,9791853,"Doge"
"2917",2021-04-24,0.2492,0.2885,0.229787,0.268,7982466,"Doge"
"2924",2021-04-25,0.268,0.2885,0.2237401,0.25308,3575127,"Doge"
"2934",2021-04-26,0.25308,0.282,0.248,0.2715,3192669,"Doge"
"2944",2021-04-27,0.271,0.281146,0.265,0.2700163,2829287,"Doge"
"2954",2021-04-28,0.2700163,0.346899,0.2543365,0.31962,17327971,"Doge"
"2964",2021-04-29,0.322967,0.325,0.2968727,0.305,3509632,"Doge"
"2974",2021-04-30,0.3050001,0.33882,0.302,0.337,3649558,"Doge"
"2984",2021-05-01,0.337,0.3989498,0.3274985,0.3930009,9400870,"Doge"
"2994",2021-05-02,0.3947,0.403,0.359,0.3791602,5195323,"Doge"
"3004",2021-05-03,0.3791602,0.4447833,0.3744993,0.443,6669467,"Doge"
"3017",2021-05-04,0.4436234,0.6094637,0.4080374,0.555,25042936,"Doge"
"3024",2021-05-05,0.551,0.728,0.53,0.658019,33845637,"Doge"
"3034",2021-05-06,0.6580185,0.6616315,0.538787,0.58,10887489,"Doge"
"3044",2021-05-07,0.583,0.72,0.5157962,0.6714009,12336904,"Doge"
"3054",2021-05-08,0.6717367,0.74,0.603,0.6398031,12339324,"Doge"
"3064",2021-05-09,0.6398031,0.7042873,0.4253293,0.5660837,19462189,"Doge"
"3074",2021-05-10,0.5660837,0.57272,0.426,0.45,7225684,"Doge"
"3084",2021-05-11,0.45,0.544,0.4467514,0.4980047,5727403,"Doge"
"3094",2021-05-12,0.4980047,0.519,0.419353,0.419353,4024580,"Doge"
"3107",2021-05-13,0.419353,0.511863,0.3700048,0.4848,6577506,"Doge"
"3117",2021-05-14,0.489651,0.59,0.46,0.5638244,10995443,"Doge"
"3124",2021-05-15,0.56359,0.56359,0.4950995,0.506,2855437,"Doge"
"3134",2021-05-16,0.506,0.5457,0.453,0.5133704,2697312,"Doge"
"3144",2021-05-17,0.5133704,0.5162526,0.45512,0.49232,1432425,"Doge"
"3154",2021-05-18,0.49232,0.515,0.468,0.47326,1735095,"Doge"
"3164",2021-05-19,0.4799,0.4799,0.2383419,0.33945,4483058,"Doge"
"3174",2021-05-20,0.34,0.435,0.3,0.3968845,4721982,"Doge"
"3184",2021-05-21,0.3968845,0.41336,0.311,0.3536802,2449096,"Doge"
"3194",2021-05-22,0.3536802,0.363,0.31839,0.347,1230693,"Doge"
"3204",2021-05-23,0.347,0.3510977,0.248,0.3085203,2584006,"Doge"
"3217",2021-05-24,0.3081,0.3743438,0.2955,0.3640929,3530181,"Doge"
"3224",2021-05-25,0.3636489,0.38,0.322,0.344,2141484,"Doge"
"3234",2021-05-26,0.34821,0.365,0.333,0.3526995,2450531,"Doge"
"3244",2021-05-27,0.3526995,0.3541576,0.3269047,0.334,1230072,"Doge"
"3254",2021-05-28,0.334,0.345,0.300005,0.3123088,1126061,"Doge"
"3264",2021-05-29,0.3123088,0.3175077,0.2807913,0.2993131,693614,"Doge"
"3274",2021-05-30,0.2993131,0.3119809,0.2873726,0.3025075,563450,"Doge"
"3284",2021-05-31,0.3025075,0.341267,0.2940939,0.3251511,1213842,"Doge"
"3294",2021-06-01,0.3251511,0.38999,0.3123,0.37,2831281,"Doge"
"3304",2021-06-02,0.37,0.4489999,0.35299,0.4235957,10446445,"Doge"
"3317",2021-06-03,0.4235956,0.4394845,0.37401,0.395,3280690,"Doge"
"3324",2021-06-04,0.395,0.4026188,0.3520001,0.3790432,3034010,"Doge"
"3334",2021-06-05,0.3787389,0.3978885,0.36,0.3701917,1213141,"Doge"
"3344",2021-06-06,0.3701917,0.3763662,0.3670999,0.3708412,440291,"Doge"
"3354",2021-06-07,0.3708412,0.3796178,0.3306581,0.3325622,1059286,"Doge"
"3364",2021-06-08,0.3306581,0.3429075,0.29,0.3256715,1406787,"Doge"
"3374",2021-06-09,0.3256715,0.3544332,0.3113,0.34042,1033516,"Doge"
"3384",2021-06-10,0.34042,0.3440153,0.3231652,0.32401,792289,"Doge"
"3394",2021-06-11,0.32401,0.3343763,0.30921,0.3174846,876666,"Doge"
"3404",2021-06-12,0.3174846,0.32,0.3,0.3113,554287,"Doge"
"3417",2021-06-13,0.3113,0.329,0.306,0.3251999,539461,"Doge"
"3424",2021-06-14,0.3251999,0.3371,0.32,0.3292899,771595,"Doge"
"3434",2021-06-15,0.3292899,0.3305428,0.317,0.3203898,559390,"Doge"
"3444",2021-06-16,0.3203898,0.3239461,0.3063001,0.3102899,427160,"Doge"
"3454",2021-06-17,0.3102899,0.3139999,0.3032785,0.3060996,229222,"Doge"
"3464",2021-06-18,0.3060996,0.3095966,0.28,0.2904001,396871,"Doge"
"3474",2021-06-19,0.2904001,0.2967225,0.285,0.286,284795,"Doge"
"3484",2021-06-20,0.286,0.29,0.2542,0.2772201,545664,"Doge"
"3494",2021-06-21,0.2772201,0.28116,0.1665501,0.1774,1559210,"Doge"
"3504",2021-06-22,0.1774,0.218,0.1625,0.1952398,2770706,"Doge"
"3517",2021-06-23,0.1952398,0.251,0.1814995,0.2325201,2346193,"Doge"
"3524",2021-06-24,0.2325201,0.2683799,0.2200001,0.2655491,1166594,"Doge"
"3534",2021-06-25,0.2655491,0.2895099,0.2290001,0.2383789,1778955,"Doge"
"3544",2021-06-26,0.2383789,0.25562,0.23,0.2373701,548616,"Doge"
"3554",2021-06-27,0.2373701,0.2657497,0.2373701,0.265013,629394,"Doge"
"3564",2021-06-28,0.26617,0.26617,0.2500001,0.2542129,474610,"Doge"
"3574",2021-06-29,0.2542129,0.2745891,0.25,0.2659642,1128752,"Doge"
"3584",2021-06-30,0.2640506,0.26465,0.2372561,0.2537,612035,"Doge"
"3594",2021-07-01,0.2537,0.2630035,0.2385201,0.2473899,1634028,"Doge"
"3604",2021-07-02,0.2473899,0.2497285,0.2390101,0.2447,616872,"Doge"
"3617",2021-07-03,0.2447,0.2499999,0.2420041,0.2432801,266835,"Doge"
"3624",2021-07-04,0.2432801,0.2520206,0.2429103,0.2460001,591066,"Doge"
"3634",2021-07-05,0.2460001,0.2483999,0.2273996,0.2317037,736593,"Doge"
"3644",2021-07-06,0.2317037,0.2419994,0.2303471,0.2333027,424699,"Doge"
"3654",2021-07-07,0.2333027,0.238,0.2226899,0.22634,655232,"Doge"
"3664",2021-07-08,0.22634,0.22634,0.2031917,0.2080316,902272,"Doge"
"3674",2021-07-09,0.2080316,0.2299999,0.1962951,0.2203521,1284668,"Doge"
"3684",2021-07-10,0.2203521,0.2272614,0.2101112,0.2146859,289530,"Doge"
"3694",2021-07-11,0.2146859,0.2191,0.2105198,0.2171691,200088,"Doge"
"3704",2021-07-12,0.2171691,0.2190999,0.2035021,0.208909,257850,"Doge"
"3717",2021-07-13,0.208909,0.208909,0.198,0.2,281543,"Doge"
"3724",2021-07-14,0.2,0.2045,0.1870002,0.1988948,468450,"Doge"
"3734",2021-07-15,0.1988948,0.2004216,0.181311,0.1844,457642,"Doge"
"3744",2021-07-16,0.1844,0.1886597,0.1710001,0.1710001,369365,"Doge"
"3754",2021-07-17,0.1710001,0.2065134,0.1696666,0.186832,1454673,"Doge"
"3764",2021-07-18,0.186832,0.19687,0.1806931,0.1841939,706610,"Doge"
"3774",2021-07-19,0.1830753,0.1838875,0.1706001,0.17466,507409,"Doge"
"3784",2021-07-20,0.17466,0.18102,0.16,0.1719552,836388,"Doge"
"3794",2021-07-21,0.1719552,0.215,0.1685716,0.1902187,2108259,"Doge"
"3804",2021-07-22,0.1902187,0.196,0.1850001,0.1900002,713108,"Doge"
"3817",2021-07-23,0.1900002,0.2,0.1820601,0.1949795,696866,"Doge"
"3824",2021-07-24,0.1949795,0.203496,0.1897601,0.19703,864347,"Doge"
"3834",2021-07-25,0.19703,0.2006183,0.19003,0.1977272,982786,"Doge"
"3844",2021-07-26,0.1977272,0.2333,0.1977272,0.2045,2779930,"Doge"
"3854",2021-07-27,0.2045,0.211,0.1950001,0.2057753,864488,"Doge"
"3864",2021-07-28,0.2057753,0.2137299,0.2006601,0.2068999,719266,"Doge"
"2108",2018-07-11,0.44,0.451,0.436,0.45,5976,"XRP"
"3108",2018-07-12,0.45,0.45,0.409,0.44,2611,"XRP"
"4107",2018-07-13,0.44,0.48,0.406,0.46,6683,"XRP"
"5107",2018-07-14,0.46,0.46,0.43,0.453,4978,"XRP"
"6107",2018-07-15,0.453,0.47,0.44,0.453,7044,"XRP"
"7106",2018-07-16,0.453,0.482,0.443,0.463,8350,"XRP"
"8105",2018-07-17,0.48,0.519,0.465,0.512,30187,"XRP"
"9105",2018-07-18,0.512,0.55,0.486,0.505,17484,"XRP"
"10105",2018-07-19,0.505,0.505,0.476,0.498,10447,"XRP"
"1126",2018-07-20,0.498,0.498,0.43,0.441,9160,"XRP"
"1218",2018-07-21,0.441,0.465,0.44,0.457,12803,"XRP"
"1318",2018-07-22,0.457,0.47,0.446,0.47,8225,"XRP"
"1418",2018-07-23,0.47,0.47,0.445,0.455,21470,"XRP"
